idx,label,votes_negative,votes_neither,votes_neutral,votes_positive,FML_3_pred,FML_3_flagged,FML_3_sent,FML_3_result_mt,FME_pred,FME_flagged,FME_sent,FME_result_mt,FME_CL_flagged,FME_CL_sent,FME_CL_result_mt,BL_CL_pred,BL_CL_flagged,BL_CL_sent,BL_CL_result_mt
224237,1,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
205682,0,4,,1,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224250,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
213684,1,,1,1,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224273,1,1,,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
213836,1,1,,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224279,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
213578,1,,,4,1,1,TRUE,TRUE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
224280,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218647,1,,,2,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224296,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
221110,1,,,,5,0,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224336,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
207236,0,,,3,2,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224337,1,,,4,1,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
221049,1,,2,2,1,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224343,1,,1,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218709,1,,1,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224346,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
216076,1,,,,5,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224359,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
204424,0,,,4,1,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224363,1,,,2,3,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
222633,1,,,2,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224365,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
208403,0,,,1,4,0,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
224368,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
208218,0,5,,,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224382,1,3,,2,,1,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
204650,0,2,,,3,0,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
224414,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
223374,1,4,,1,,1,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable
224431,1,,,,5,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
206964,0,,,2,3,0,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
224439,1,,1,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
218110,1,,,,5,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224460,1,,1,,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
215115,1,,1,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224469,1,,,4,1,1,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
221851,1,,,1,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224470,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218625,1,2,,,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224471,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable
212726,1,,1,,4,0,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224472,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
214871,1,,,1,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224476,1,,,,5,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
223594,1,,,4,1,1,TRUE,TRUE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
224486,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
224466,1,1,,4,,1,TRUE,TRUE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
224491,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218481,1,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224493,1,,,4,1,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
210402,0,2,,3,,1,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224496,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219272,1,,,1,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224497,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable
213715,1,2,,,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224516,1,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
216127,1,,,1,4,0,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224520,1,3,,,2,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
210634,0,5,,,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224532,1,1,,4,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219984,1,,5,,,1,TRUE,TRUE,NA: Neither,1,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
224533,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
223704,1,,,1,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224562,1,,2,,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
222727,1,1,,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224588,1,,,,5,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
210432,0,3,,2,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224612,1,,,,5,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
204496,0,5,,,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224614,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
223771,1,,,2,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224623,1,2,,2,1,1,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224715,1,,2,,3,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224632,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
200040,0,,,4,1,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224638,1,1,,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219156,1,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224639,1,,,5,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
222586,1,1,,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224678,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
203332,0,3,,1,1,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224680,1,,1,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217933,1,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224696,1,1,,4,,1,TRUE,TRUE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
217457,1,,,,5,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224699,1,2,1,1,1,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
205618,0,3,,1,1,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224716,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
208786,0,1,,4,,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224722,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
219410,1,1,,1,3,0,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224725,1,,1,1,3,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
214209,1,,1,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224726,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
201636,0,2,,3,,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224738,1,3,,2,,1,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
211949,0,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
224739,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217263,1,,,,5,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224740,1,,,,5,1,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211342,0,2,,1,2,0,TRUE,TRUE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
224741,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
224829,1,,,,5,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224759,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224499,1,,1,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224775,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
222446,1,,1,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
224808,1,,1,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
211760,0,,3,1,1,0,TRUE,TRUE,NA: Neither,0,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither
224852,1,,,2,3,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
200345,0,4,,1,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224853,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
211118,0,1,,4,,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224856,1,,,3,2,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
223869,1,,2,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224857,1,,,3,2,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
224710,1,1,1,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
224858,1,1,,4,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
204817,0,4,,1,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224859,1,2,,1,2,1,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
211414,0,5,,,,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
224864,1,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
210480,0,2,,3,,0,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
224880,1,,,3,2,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
223442,1,,,4,1,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
224885,1,2,,1,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
222997,1,,,,5,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
222193,1,3,,2,,1,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
221790,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219795,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
222582,1,,,1,4,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219807,1,,2,2,1,0,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
223376,1,,2,1,2,1,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
219815,1,1,,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
221999,1,,,2,3,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219835,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
222341,1,,,2,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219857,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
222853,1,1,,,4,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219897,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
223102,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219902,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
221660,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219908,1,,,,5,1,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
221896,1,,,,5,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219912,1,2,,3,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
222120,1,,,,5,1,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219942,1,1,,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
222253,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219944,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
222422,1,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
219967,1,1,,,4,1,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
222769,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
219976,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
222894,1,,,3,2,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
219985,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
223033,1,2,1,,2,1,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
220015,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
223251,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
220028,1,,1,1,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
